name,name_fasta,HA_segID,Subtype,original_clade,Clade_group,Domestic_Status,zoonotic_case,date,set,RBS_23full,RBS_26full,ENZ_23SLN,ENZ_26SLN,SBS_23SLN,SBS_26SLN,stalk,stalk_scale,zoonotic_scale,X88,X98,X110,X156,X284,X298,mean_rmsdRBS23,PB2_627,PB2_631,PA_497,HA_147,PB2_627_bin,PB2_631_cat,PA_497_bin,HA_147_bin,Zoo_bin,Bal23,Bal26,stalk_bin,stalk_cat,Host_cat,Bal23_cat5,Bal26_cat5,mLTDC
H5N1|A/chicken/Massachussetts/22-035234-001/2022|EPI2263554|2022-11-01,H5N1|A/chicken/Massachussetts/22-035234-001/2022|EPI2263554|2022-11-01,EPI2263554,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.11.1,avian,-36.33505942,-40.10632846,-33.951,-23.41949,-42.10789,-40.45993,long,0.5,-0.5,2.386524373,1.450063923,1.1663536,2.09153318,1.437875513,1.342411766,4.282816733,E,M,K,V,0,0,0,0,0,0.535110297,0.856259647,1,2,0,0,2,4
H5N1|A/chicken/Maule/247588-1/2023|EPI3555295|2023-04-07,H5N1|A/chicken/Maule/247588-1/2023|EPI3555295|2023-04-07,EPI3555295,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.4.7,avian,-40.17397494,-39.97796343,-34.12905,-23.69364,-42.16872,-40.49788,long,0.5,-0.5,2.324779383,1.276626237,1.372582555,2.224594569,1.574278192,1.829962946,7.464075697,E,M,K,V,0,0,0,0,0,0.588559818,0.843643345,1,2,0,1,1,3
H5N1|A/chicken/Minnesota/22-013223-003/2022|EPI2246584|2022-04-29,H5N1|A/chicken/Minnesota/22-013223-003/2022|EPI2246584|2022-04-29,EPI2246584,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.4.29,avian,-40.06988658,-40.10830817,-30.4032,-27.85935,-40.28445,-41.78401,long,0.5,-0.5,2.710366347,1.231921183,1.143780932,1.624825161,1.318703672,1.472001908,5.185175299,E,M,K,V,0,0,0,0,0,0.658974821,0.719835678,1,2,0,2,0,1
H5N1|A/chicken/Minnesota/23-032247-001/2023|EPI2870250|2023-10-20,H5N1|A/chicken/Minnesota/23-032247-001/2023|EPI2870250|2023-10-20,EPI2870250,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.10.20,avian,-40.28952133,-40.09808031,-33.78681,-23.43761,-42.17507,-40.52079,long,0.5,-0.5,2.3940203,1.379016726,1.099096313,2.217762607,1.580431782,1.521588115,6.96540239,E,M,K,V,0,0,0,0,0,0.596231508,0.855421699,1,2,0,2,2,2
H5N1|A/chicken/Minnesota/23-039634-001-original/2023|EPI3434402|2023-12-13,H5N1|A/chicken/Minnesota/23-039634-001-original/2023|EPI3434402|2023-12-13,EPI3434402,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.13,avian,-40.0678509,-39.98372281,-34.12218,-23.67828,-42.17092,-40.49318,long,0.5,-0.5,2.427613648,1.47955721,1.295363025,1.90119324,1.117855977,1.215197441,5.698398406,E,M,K,V,0,0,0,0,0,0.587123257,0.844312231,1,2,0,1,1,4
H5N1|A/chicken/Missouri/002892-003/2025|EPI4098408|2025-01-26,H5N1|A/chicken/Missouri/002892-003/2025|EPI4098408|2025-01-26,EPI4098408,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2025.1.26,bovine,-40.25428746,-40.09658774,-34.30355054,-23.56790178,-39.59704347,-50.47954898,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.586736458,0.850660956,1,2,0,1,1,2
H5N1|A/chicken/Missouri/23-041003-001-original/2023|EPI3494020|2023-12-22,H5N1|A/chicken/Missouri/23-041003-001-original/2023|EPI3494020|2023-12-22,EPI3494020,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.12.22,avian,-40.24947475,-40.08574898,-34.12218,-23.67828,-42.17092,-40.49318,long,0.5,-0.5,2.48923612,1.228269271,1.356147587,1.71704658,1.258730343,1.352098586,3.574199203,E,M,K,V,0,0,0,0,0,0.589784632,0.846466656,1,2,0,1,1,2
H5N1|A/chicken/Moscow/2/2007|EPI116136|2007-02-13,H5N1|A/chicken/Moscow/2/2007|EPI116136|2007-02-13,EPI116136,H5N1,2.2,2.2,Domestic,non-zoonotic,2007.2.13,avian,-36.92221404,-42.39556453,-31.41478,-22.27072,-37.38579,-32.10556,short,-0.5,-0.5,1.722262858,1.41439413,1.377182521,2.355398895,1.209266841,1.349563878,5.160932271,K,M,K,V,1,0,0,0,0,1.175313468,1.903645887,0,0,0,3,3,4
H5N1|A/chicken/Nandurbar/7979/2006|EPI354408|2006-02-01,H5N1|A/chicken/Nandurbar/7979/2006|EPI354408|2006-02-01,EPI354408,H5N1,2.2,2.2,Domestic,non-zoonotic,2006.2.1,avian,-37.74193083,-43.41615145,-31.41043,-22.26593,-37.38454,-32.1004,short,-0.5,-0.5,1.868295348,2.25297767,1.640939715,2.747715109,1.711762304,1.69162273,4.021760956,K,M,K,V,1,0,0,0,0,1.201573198,1.949891671,0,0,0,3,4,4
H5N1|A/Chicken/NB/FAV-0013/2023|EPI3315927|2023-01-10,H5N1|A/Chicken/NB/FAV-0013/2023|EPI3315927|2023-01-10,EPI3315927,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.1.10,avian,-36.34717325,-40.10378431,-34.16179,-23.71908,-45.28059,-38.95395,long,0.5,-0.5,1.946404651,1.963520834,1.284997234,1.814565423,1.407792942,1.376286927,4.695302789,E,M,K,V,0,0,0,0,0,0.531985784,0.845390806,1,2,0,0,1,1
H5N1|A/chicken/Nebraska/22-010905-001/2022|EPI2179564|2022-04-11,H5N1|A/chicken/Nebraska/22-010905-001/2022|EPI2179564|2022-04-11,EPI2179564,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.4.11,avian,-40.16191332,-40.11483678,-34.13853,-23.66172,-42.15913,-40.49168,long,0.5,-0.5,2.382652127,2.500238284,1.122967402,2.43726361,1.610938317,1.462833429,6.490613546,E,M,K,V,0,0,0,0,0,0.588219723,0.847673727,1,2,0,1,1,3
H5N1|A/chicken/Netherlands/21038211-001/2021|EPI1930011|2021-11-05,H5N1|A/chicken/Netherlands/21038211-001/2021|EPI1930011|2021-11-05,EPI1930011,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.11.5,avian,-40.22000834,-40.06888984,-34.11341,-23.77644,-42.15059,-40.46522,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.589504367,0.842617521,1,2,0,1,1,1
H5N1|A/Chicken/Netherlands/23024352-011015/2023|EPI2800242|2023-11-15,H5N1|A/Chicken/Netherlands/23024352-011015/2023|EPI2800242|2023-11-15,EPI2800242,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.11.15,avian,-40.22000834,-40.06888984,-34.40544,-24.05228,-42.75934,-41.08017,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.584500712,0.832954087,1,2,0,1,0,2
H5N1|A/chicken/New_Jersey/23-027703-001/2023|EPI2894959|2023-09-13,H5N1|A/chicken/New_Jersey/23-027703-001/2023|EPI2894959|2023-09-13,EPI2894959,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.9.13,avian,-40.15393763,-40.10409672,-34.13941,-23.66299,-42.15933,-40.49183,long,0.5,-0.5,2.841284188,1.653580579,1.217945982,1.881151543,1.015003521,1.167053933,3.150266932,E,M,K,V,0,0,0,0,0,0.58808775,0.847401295,1,2,0,1,1,1
H5N1|A/chicken/NewYork/NYCVH-168127/2023|EPI3236498|2023-04-09,H5N1|A/chicken/NewYork/NYCVH-168127/2023|EPI3236498|2023-04-09,EPI3236498,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.4.9,avian,-40.15393763,-40.10409672,-33.9832,-23.63562,-42.03417,-40.36842,long,0.5,-0.5,2.841284188,1.653580579,1.217945982,1.881151543,1.015003521,1.167053933,3.150266932,E,M,K,V,0,0,0,0,0,0.590791003,0.848382584,1,2,0,1,1,1
H5N1|A/chicken/Niger/12-23_23VIR3551-8/2023|EPI2550307|2023-01-12,H5N1|A/chicken/Niger/12-23_23VIR3551-8/2023|EPI2550307|2023-01-12,EPI2550307,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.1.12,avian,-36.12852145,-40.12337238,-34.3884,-23.84478,-38.90913,-35.12966,short,-0.5,-0.5,2.605585641,1.256820187,1.306536979,1.844928834,1.279934367,1.402182098,5.363585657,E,M,K,V,0,0,0,0,0,1.050601989,1.68268998,0,0,0,2,3,2
H5N1|A/chicken/Nigeria/042_22VIR3286-51/2022|EPI2506204|2022-01-15,H5N1|A/chicken/Nigeria/042_22VIR3286-51/2022|EPI2506204|2022-01-15,EPI2506204,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.1.15,avian,-40.09691118,-40.1455318,-34.39569,-23.85372,-38.86592,-35.0961,short,-0.5,-0.5,2.276246662,1.19570294,1.031549234,1.79065292,1.160950762,1.335863231,3.676175299,E,M,K,V,0,0,0,0,0,1.165753941,1.682988305,0,0,0,2,3,2
H5N1|A/chicken/Nigeria/064_22VIR3286-55/2022|EPI2506228|2022-01-21,H5N1|A/chicken/Nigeria/064_22VIR3286-55/2022|EPI2506228|2022-01-21,EPI2506228,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.1.21,avian,-39.97165621,-39.66596504,-34.3882,-23.84517,-38.91114,-35.11253,short,-0.5,-0.5,2.206825602,2.127182589,1.346837715,2.011086653,1.605508838,1.519047043,6.041111554,E,M,K,V,0,0,0,0,0,1.162365469,1.663480069,0,0,0,2,3,2
H5N1|A/chicken/Nigeria/095_22VIR3286-60/2022|EPI2506268|2022-01-26,H5N1|A/chicken/Nigeria/095_22VIR3286-60/2022|EPI2506268|2022-01-26,EPI2506268,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.1.26,avian,-40.01854595,-40.08546019,-34.3864,-23.84295,-38.87753,-35.15461,short,-0.5,-0.5,2.381452968,1.097924845,0.918058454,1.566694227,1.051308036,1.185736454,5.287007968,E,M,K,V,0,0,0,0,0,1.163789927,1.681229051,0,0,0,2,3,2
H5N1|A/chicken/Nigeria/16VIR5840-63/2015|EPI1308639|2015-08-10,H5N1|A/chicken/Nigeria/16VIR5840-63/2015|EPI1308639|2015-08-10,EPI1308639,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2015.8.10,avian,-37.9832009,-43.67273657,-31.46039023,-22.2891213,-42.24224442,-31.96538087,short,-0.5,-0.5,1.467125759,1.843410106,1.36463817,1.826422483,1.53548485,1.765901078,3.955250996,E,M,K,V,0,0,0,0,0,1.207334067,1.95937453,0,0,0,3,4,0
H5N1|A/chicken/Nigeria/16VIR5840-68/2015|EPI1308587|2015-08-24,H5N1|A/chicken/Nigeria/16VIR5840-68/2015|EPI1308587|2015-08-24,EPI1308587,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2015.8.24,avian,-38.12975073,-43.52130131,-31.46039023,-22.2891213,-42.24224442,-31.96538087,short,-0.5,-0.5,1.587336852,1.687093425,1.540859493,2.062136478,1.480413131,1.511103981,4.438386454,E,M,K,V,0,0,0,0,0,1.211992301,1.952580397,0,0,0,3,4,0
H5N1|A/chicken/Nigeria/641/2006|EPI45943|2006-01-17,H5N1|A/chicken/Nigeria/641/2006|EPI45943|2006-01-17,EPI45943,H5N1,2.2,2.2,Domestic,non-zoonotic,2006.1.17,avian,-36.96061508,-42.45248406,-31.43988,-22.30171,-37.3976,-32.11076,short,-0.5,-0.5,1.51263744,1.868677368,1.450328658,2.051775407,1.267454367,1.452314603,3.053310757,K,M,K,V,1,0,0,0,0,1.17559657,1.903552869,0,0,0,3,3,4
H5N1|A/chicken/Nigeria/648_22VIR3286-5/2021|EPI2506346|2021-10-26,H5N1|A/chicken/Nigeria/648_22VIR3286-5/2021|EPI2506346|2021-10-26,EPI2506346,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.10.26,avian,-40.17484227,-40.14577572,-34.25883,-23.70667,-38.93062,-35.21885,short,-0.5,-0.5,2.387345095,1.391129377,0.948548601,1.817339114,1.316210507,1.702348541,3.842055777,E,M,K,V,0,0,0,0,0,1.172685765,1.693437995,0,0,0,2,3,2
H5N1|A/chicken/Nigeria/709_22VIR3286-15/2021|EPI2506394|2021-12-06,H5N1|A/chicken/Nigeria/709_22VIR3286-15/2021|EPI2506394|2021-12-06,EPI2506394,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.12.6,avian,-38.88348807,-39.88045193,-34.39867,-23.8639,-38.89826,-35.08608,short,-0.5,-0.5,1.936459142,1.365946266,1.787517351,2.595195248,1.243187545,1.351037945,5.485788845,E,M,K,V,0,0,0,0,0,1.130377659,1.67116238,0,0,0,2,3,4
H5N1|A/chicken/Nigeria/717_22VIR3286-19/2021|EPI2506410|2021-12-16,H5N1|A/chicken/Nigeria/717_22VIR3286-19/2021|EPI2506410|2021-12-16,EPI2506410,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.12.16,avian,-40.08392511,-39.55964601,-34.31232,-23.79724,-38.90868,-35.2222,short,-0.5,-0.5,2.491407311,1.181094142,0.89738661,1.774976056,1.161571313,1.411520327,5.004378486,E,M,K,M,0,0,0,1,0,1.168207953,1.662362779,0,0,0,2,3,2
H5N1|A/chicken/Nigeria/VRD-21-338_21VIR7423-29/2021|EPI2506474|2021-06-30,H5N1|A/chicken/Nigeria/VRD-21-338_21VIR7423-29/2021|EPI2506474|2021-06-30,EPI2506474,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.6.30,avian,-40.45023983,-40.41922652,-34.24469,-23.70349,-38.92848,-35.22583,short,-0.5,-0.5,2.375752014,1.307650109,1.188280032,1.87094984,1.138868276,1.398735454,5.013673307,E,M,K,V,0,0,0,0,0,1.181212031,1.705201492,0,0,0,3,3,3
H5N1|A/chicken/Nigeria/VRD21-102_21VIR2370-424/2021|MW961452|2021-03-01,H5N1|A/chicken/Nigeria/VRD21-102_21VIR2370-424/2021|MW961452|2021-03-01,MW961452,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.3.1,avian,-35.74246188,-39.70429624,-34.26021,-23.92514,-42.60635,-40.93095,short,-0.5,-0.5,2.407151023,1.703732539,1.198183093,2.019154593,1.553938937,1.536599029,4.81201992,E,V,K,V,0,1,0,0,0,1.04326453,1.659522002,0,0,0,2,3,4
H5N1|A/chicken/Nigeria/VRD21-109_21VIR2370-425/2021|MW961460|2021-03-01,H5N1|A/chicken/Nigeria/VRD21-109_21VIR2370-425/2021|MW961460|2021-03-01,MW961460,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.3.1,avian,-40.22000834,-40.06888984,-34.65654,-24.09459,-41.79638,-39.794,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.580265779,0.831491423,1,2,0,0,0,4
H5N1|A/chicken/Niigata/22C3T/2023|EPI2751915|2023-01-13,H5N1|A/chicken/Niigata/22C3T/2023|EPI2751915|2023-01-13,EPI2751915,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.1.13,avian,-36.12324563,-39.79465897,-34.30524,-23.76745,-42.1604,-40.48963,long,0.5,-0.5,2.76459093,1.281125362,1.019950886,1.962406569,1.401940179,1.457412143,4.988290837,E,M,K,V,0,0,0,0,0,0.526497492,0.837167197,1,2,0,0,0,4
H5N1|A/chicken/Ningxia/222/2012|EPI476658|2012-04-13,H5N1|A/chicken/Ningxia/222/2012|EPI476658|2012-04-13,EPI476658,H5N1,7.2,others,Domestic,non-zoonotic,2012.4.13,avian,-35.51252983,-39.12156739,-31.31196,-22.17354,-37.25557,-31.96357,short,-0.5,-0.5,1.809091118,1.722947812,1.418759578,2.256831438,1.744802091,1.437149634,6.845533865,E,M,R,V,0,0,1,0,0,1.134152248,1.764335663,0,0,0,2,3,0
H5N1|A/chicken/North_Carolina/22-033524-001/2022|EPI2263810|2022-10-19,H5N1|A/chicken/North_Carolina/22-033524-001/2022|EPI2263810|2022-10-19,EPI2263810,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.10.19,avian,-36.81552706,-40.53197819,-34.52977,-23.97243,-42.76431,-40.91673,long,0.5,-0.5,2.126637486,1.596348123,1.326352284,1.720640227,1.535405293,1.620918695,4.522860558,E,M,K,V,0,0,0,0,0,0.533098353,0.845387351,1,2,0,0,1,1
H5N1|A/chicken/Oregon/22-030743-001/2022|EPI2263394|2022-09-28,H5N1|A/chicken/Oregon/22-030743-001/2022|EPI2263394|2022-09-28,EPI2263394,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.9.28,avian,-40.12668788,-40.05840447,-30.4032,-27.85935,-40.28445,-41.78401,long,0.5,-0.5,2.086496843,1.669806341,1.531646178,1.522391491,1.078551297,1.24613927,3.77498008,E,M,K,V,0,0,0,0,0,0.659908955,0.718940041,1,2,0,2,0,1
H5N1|A/chicken/Oregon/24-035148-001/2024|EPI3823777|2024-11-18,H5N1|A/chicken/Oregon/24-035148-001/2024|EPI3823777|2024-11-18,EPI3823777,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.11.18,bovine,-38.89119068,-39.97665555,-34.3123164,-23.58095813,-34.00467047,-44.85161898,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.56672348,0.847646973,1,2,0,0,1,3
H5N1|A/chicken/Pennsylvania/002883-002/2025|EPI4099208|2025-01-27,H5N1|A/chicken/Pennsylvania/002883-002/2025|EPI4099208|2025-01-27,EPI4099208,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2025.1.27,bovine,-40.11939613,-40.10699123,-34.27938059,-23.43371067,-39.53393121,-50.36889088,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.585182629,0.85575417,1,2,0,1,2,2
H5N1|A/chicken/Pennsylvania/004294-005/2025|EPI4002646|2025-02-04,H5N1|A/chicken/Pennsylvania/004294-005/2025|EPI4002646|2025-02-04,EPI4002646,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2025.2.4,bovine,-36.26808191,-40.19051568,-34.27938059,-23.43371067,-39.53393121,-50.36889088,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.529007253,0.857536313,1,2,0,0,2,2
H5N1|A/chicken/Primorsky/85/2008|EPI173067|2008-04-08,H5N1|A/chicken/Primorsky/85/2008|EPI173067|2008-04-08,EPI173067,H5N1,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2008.4.8,avian,-35.89241082,-41.8199164,-31.14692,-22.04408,-37.41987,-32.11252,short,-0.5,-0.5,1.756509918,2.02777732,1.381393279,1.986853622,1.753049134,1.834185148,5.160992032,E,M,K,V,0,0,0,0,0,1.152358269,1.897104184,0,0,0,2,3,4
H5N1|A/chicken/Russia/540-10/2023|EPI3487446|2023-02-21,H5N1|A/chicken/Russia/540-10/2023|EPI3487446|2023-02-21,EPI3487446,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.2.21,avian,-40.09510499,-39.9383637,-34.49299,-23.95627,-42.60709,-40.93173,long,0.5,-0.5,2.946522364,1.28144864,1.238358571,1.931511598,1.242523639,1.371334453,4.707227092,E,M,K,V,0,0,0,0,0,0.581206573,0.833568074,1,2,0,0,0,3
H5N1|A/Chicken/Scotland/1302218/2022|EPI2198188|2022-10-11,H5N1|A/Chicken/Scotland/1302218/2022|EPI2198188|2022-10-11,EPI2198188,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.10.11,avian,-40.22000834,-40.06888984,-34.3552,-23.97314,-22.46844,-23.8365,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.585355468,0.83570383,1,2,0,1,0,2
H5N1|A/Chicken/Shandong/J02/2009|EPI553223|2009-09-01,H5N1|A/Chicken/Shandong/J02/2009|EPI553223|2009-09-01,EPI553223,H5N1,7.2,others,Domestic,non-zoonotic,2009.9.1,avian,-35.46624339,-39.27810618,-31.22872,-22.09611,-37.19874,-31.9182,short,-0.5,-0.5,1.834736287,2.003326844,1.291731591,2.140346747,1.830137003,1.865763645,4.639808765,E,M,R,V,0,0,1,0,0,1.13569315,1.777602763,0,0,0,2,3,2
H5N1|A/Chicken/Shandong/J04/2009|EPI553284|2009-09-01,H5N1|A/Chicken/Shandong/J04/2009|EPI553284|2009-09-01,EPI553284,H5N1,7.2,others,Domestic,non-zoonotic,2009.9.1,avian,-34.90251541,-39.59308482,-31.22942,-22.10619,-37.19737,-31.90328,short,-0.5,-0.5,1.308277681,1.993203144,1.228308954,2.414307524,1.840593286,1.564928198,5.488896414,E,M,R,V,0,0,1,0,0,1.117616511,1.791040646,0,0,0,2,3,2
H5N1|A/Chicken/Shandong/J06/2009|EPI553300|2009-09-01,H5N1|A/Chicken/Shandong/J06/2009|EPI553300|2009-09-01,EPI553300,H5N1,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2009.9.1,avian,-36.59330237,-42.36315557,-32.41979,-21.24026,-38.11442,-32.49872,short,-0.5,-0.5,1.65487975,1.195973721,1.527328559,2.048751822,1.758906615,1.806959358,4.768358566,E,M,K,V,0,0,0,0,0,1.128733479,1.994474435,0,0,0,2,4,0
H5N1|A/chicken/Shimane/1/2010|EPI401513|2010-11-01,H5N1|A/chicken/Shimane/1/2010|EPI401513|2010-11-01,EPI401513,H5N1,2.3.2.1c,2.3.2.1,Domestic,non-zoonotic,2010.11.1,avian,-37.0674719,-42.3435057,-31.05643,-21.95592,-37.30554,-32.01665,short,-0.5,-0.5,1.477160938,2.19138557,1.464142398,1.879970651,1.565735812,1.697984323,3.595976096,E,M,K,V,0,0,0,0,0,1.19355225,1.928568955,0,0,0,3,4,0
H5N1|A/chicken/South_Africa/21050299/2021__H5N1_|EPI2134056|2021-05-18,H5N1|A/chicken/South_Africa/21050299/2021_H5N1_|EPI2134056|2021-05-18,EPI2134056,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.5.18,avian,-40.22000834,-40.06888984,-34.35164,-23.98231,-42.59589,-40.90396,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.585416131,0.835384286,1,2,0,1,0,3
H5N1|A/chicken/South_Africa/22010387/2022|EPI2220000|2022-01-28,H5N1|A/chicken/South_Africa/22010387/2022|EPI2220000|2022-01-28,EPI2220000,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.1.28,avian,-40.38588102,-40.36148072,-34.35164,-23.98231,-42.59589,-40.90396,long,0.5,-0.5,2.339635384,1.396107832,1.248879383,1.625778383,1.392714577,1.530088832,4.478282869,E,M,K,V,0,0,0,0,0,0.587830465,0.841484426,1,2,0,1,1,1
H5N1|A/chicken/South_Africa/236744/2021|EPI2219583|2021-10-19,H5N1|A/chicken/South_Africa/236744/2021|EPI2219583|2021-10-19,EPI2219583,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2021.10.19,avian,-40.14520765,-40.06933429,-34.35164,-23.98231,-42.59589,-40.90396,long,0.5,-0.5,2.363767414,1.226024083,1.28195682,2.124029616,1.155026012,1.257714985,5.059159363,E,M,K,V,0,0,0,0,0,0.584327381,0.835393552,1,2,0,1,0,1
H5N1|A/chicken/South_Africa/722490/2023|EPI2950823|2023-07-24,H5N1|A/chicken/South_Africa/722490/2023|EPI2950823|2023-07-24,EPI2950823,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2023.7.24,avian,-39.88548998,-39.80072996,-28.57609,-27.56501,-42.5103,-40.79644,long,0.5,-0.5,2.657358829,1.141333049,1.045496527,2.228449654,1.19750407,1.358751669,4.549358566,E,M,K,V,0,0,0,0,0,0.697882215,0.721942962,1,2,0,2,0,4
H5N1|A/chicken/Spain/587-1_22VIR2142-33/2022|EPI1998330|2022-02-14,H5N1|A/chicken/Spain/587-1_22VIR2142-33/2022|EPI1998330|2022-02-14,EPI1998330,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.2.14,avian,-36.43237042,-40.08387635,-34.26021,-23.92514,-42.60635,-40.93095,long,0.5,-0.5,2.548412558,1.442128797,1.284736033,1.697734103,1.319920963,1.428028142,3.84461753,E,M,K,V,0,0,0,0,0,0.531700921,0.837693663,1,2,0,0,0,4
H5N1|A/chicken/Sukoharjo/04160454/2016|EPI1009310|2016-04-01,H5N1|A/chicken/Sukoharjo/04160454/2016|EPI1009310|2016-04-01,EPI1009310,H5N1,2.3.2.1g,2.3.2.1,Domestic,non-zoonotic,2016.4.1,avian,-37.2933861,-43.55053992,-31.27894,-22.17562,-19.54961,-15.90737,short,-0.5,-0.5,1.53494439,1.556917692,1.426099996,2.165122754,1.620237271,1.5862091,5.828422311,E,M,K,V,0,0,0,0,0,1.192284205,1.963892776,0,0,0,3,4,0
H5N1|A/chicken/Thailand/ICRC-618/2008|EPI160945|2008-01-29,H5N1|A/chicken/Thailand/ICRC-618/2008|EPI160945|2008-01-29,EPI160945,H5N1,1,others,Domestic,non-zoonotic,2008.1.29,avian,-38.35586299,-43.47508412,-31.53557,-22.42619,-37.20393,-32.04295,short,-0.5,-0.5,1.653175065,2.20537127,1.207911857,3.106990369,1.626096917,1.957360743,5.566645418,E,M,K,V,0,0,0,0,0,1.216273021,1.938585383,0,0,0,3,4,4
H5N1|A/chicken/USA/009367-001/2025|EPI4228601|2025-03-12,H5N1|A/chicken/USA/009367-001/2025|EPI4228601|2025-03-12,EPI4228601,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2025.3.12,bovine,-39.86379533,-40.05588172,-34.28633659,-23.41729355,-39.6013766,-50.48434737,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,K,M,K,V,1,0,0,0,0,0.581336464,0.855262835,1,2,0,0,1,3
H5N1|A/chicken/USA/010255-001/2025|EPI4244558|2025-03-25,H5N1|A/chicken/USA/010255-001/2025|EPI4244558|2025-03-25,EPI4244558,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2025.3.25,bovine,-39.86379533,-40.05588172,-34.30400616,-23.46288155,-39.60219402,-50.48476233,long,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,E,M,K,V,0,0,0,0,0,0.581037024,0.853601073,1,2,0,0,1,4
